prise,rooms,square,floor,totalFloors,flat/studio,address,coordinate,distanceFromTheCenter,metro,cafe,park,beaches,hospital,police,shop,beautySalone,mall,museum,pharmacy,sportCenter,postOffice,hotel
2699900.0,2,56.6,5,15,1.0,"пр-т Мира,  95",,,,,,,,,,,,,,,,
1200000.0,1,41.0,8,25,1.0,"ул. Академика Скрябина,  6",,,,,,,,,,,,,,,,
525000.0,,22.7,1,16,1.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
840000.0,1,35.5,3,14,1.0,"ул. Вешних Вод,  8к3",,,,,,,,,,,,,,,,
2540000.0,2,62.7,4,17,1.0,"Корабельная ул.,  17к2",,,,,,,,,,,,,,,,
21000000.0,3,163.4,3,6,1.0,"Софийская наб.,  18",,,,,,,,,,,,,,,,
981500.0,1,34.2,13,16,1.0,"Большая Тульская ул.,  2",,,,,,,,,,,,,,,,
280000.0,1,11.1,1,5,0.0,"4-я Тверская-Ямская ул.,  2/11с1",,,,,,,,,,,,,,,,
1760000.0,3,56.5,7,9,1.0,"Ленинградское ш.,  112к2",,,,,,,,,,,,,,,,
911400.0,1,36.4,2,12,1.0,"Новомарьинская ул.,  3к3",,,,,,,,,,,,,,,,
880000.0,1,14.0,1,7,0.0,"1-й Тверской-Ямской пер.,  14",,,,,,,,,,,,,,,,
5836649.0,3,84.1,2,4,1.0,"Петровский б-р,  17/1",,,,,,,,,,,,,,,,
7600000.0,3,135.0,19,32,1.0,"ул. Расплетина,  21",,,,,,,,,,,,,,,,
3785100.0,3,70.0,11,18,1.0,"Ломоносовский пр-т,  25к5",,,,,,,,,,,,,,,,
6499999.0,3,112.0,11,12,1.0,"Ленинградский пр-т,  36с30",,,,,,,,,,,,,,,,
1540000.0,1,41.0,3,11,1.0,"Одесская ул.,  12",,,,,,,,,,,,,,,,
1340000.0,2,51.7,9,12,1.0,"Алтуфьевское ш.,  26А",,,,,,,,,,,,,,,,
455000.0,1,10.0,1,5,0.0,"ул. Чаплыгина,  8с1",,,,,,,,,,,,,,,,
2744900.0,3,85.9,12,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
2800000.0,2,70.0,15,23,1.0,"ул. Наташи Качуевской,  3",,,,,,,,,,,,,,,,
395000.0,,17.0,1,9,1.0,"ул. 50 лет Октября, 21",,,,,,,,,,,,,,,,
1090000.0,1,30.5,7,18,1.0,"Берёзовая аллея,  19Ас1",,,,,,,,,,,,,,,,
2180000.0,4,99.7,6,22,1.0,"Дубравная ул.,  46",,,,,,,,,,,,,,,,
2010000.0,1,42.3,40,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
17000000.0,4,187.0,7,12,1.0,"ул. Усачёва,  11И",,,,,,,,,,,,,,,,
864500.0,1,31.6,6,9,1.0,"Рублёвское ш.,  101к3",,,,,,,,,,,,,,,,
270000.0,1,12.9,1,5,0.0,"ул. Гиляровского,  60с2",,,,,,,,,,,,,,,,
590000.0,1,22.6,5,28,0.0,"Пятницкое шоссе, 58",,,,,,,,,,,,,,,,
1280000.0,1,44.6,10,15,1.0,"6-я Радиальная ул.,  5к4",,,,,,,,,,,,,,,,
1379000.0,2,51.0,2,16,1.0,"ул. Генерала Кузнецова,  15к1",,,,,,,,,,,,,,,,
2873730.0,3,87.4,16,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
500000.0,,22.0,1,9,1.0,"ул. Айвазовского,  5к1",,,,,,,,,,,,,,,,
540000.0,1,17.0,1,9,0.0,"ул. Мусы Джалиля,  27к1",,,,,,,,,,,,,,,,
2699900.0,2,56.6,5,15,1.0,"пр-т Мира,  95",,,,,,,,,,,,,,,,
1200000.0,1,41.0,8,25,1.0,"ул. Академика Скрябина,  6",,,,,,,,,,,,,,,,
525000.0,,22.7,1,16,1.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
1535000.0,2,39.0,10,35,1.0,"пр-т Лихачёва,  22",,,,,,,,,,,,,,,,
840000.0,1,35.5,3,14,1.0,"ул. Вешних Вод,  8к3",,,,,,,,,,,,,,,,
2540000.0,2,62.7,4,17,1.0,"Корабельная ул.,  17к2",,,,,,,,,,,,,,,,
21000000.0,3,163.4,3,6,1.0,"Софийская наб.,  18",,,,,,,,,,,,,,,,
981500.0,1,34.2,13,16,1.0,"Большая Тульская ул.,  2",,,,,,,,,,,,,,,,
280000.0,1,11.1,1,5,0.0,"4-я Тверская-Ямская ул.,  2/11с1",,,,,,,,,,,,,,,,
1760000.0,3,56.5,7,9,1.0,"Ленинградское ш.,  112к2",,,,,,,,,,,,,,,,
911400.0,1,36.4,2,12,1.0,"Новомарьинская ул.,  3к3",,,,,,,,,,,,,,,,
880000.0,1,14.0,1,7,0.0,"1-й Тверской-Ямской пер.,  14",,,,,,,,,,,,,,,,
5836649.0,3,84.1,2,4,1.0,"Петровский б-р,  17/1",,,,,,,,,,,,,,,,
7600000.0,3,135.0,19,32,1.0,"ул. Расплетина,  21",,,,,,,,,,,,,,,,
3785100.0,3,70.0,11,18,1.0,"Ломоносовский пр-т,  25к5",,,,,,,,,,,,,,,,
6499999.0,3,112.0,11,12,1.0,"Ленинградский пр-т,  36с30",,,,,,,,,,,,,,,,
1540000.0,1,41.0,3,11,1.0,"Одесская ул.,  12",,,,,,,,,,,,,,,,
1340000.0,2,51.7,9,12,1.0,"Алтуфьевское ш.,  26А",,,,,,,,,,,,,,,,
455000.0,1,10.0,1,5,0.0,"ул. Чаплыгина,  8с1",,,,,,,,,,,,,,,,
2744900.0,3,85.9,12,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
2800000.0,2,70.0,15,23,1.0,"ул. Наташи Качуевской,  3",,,,,,,,,,,,,,,,
395000.0,,17.0,1,9,1.0,"ул. 50 лет Октября, 21",,,,,,,,,,,,,,,,
1090000.0,1,30.5,7,18,1.0,"Берёзовая аллея,  19Ас1",,,,,,,,,,,,,,,,
2180000.0,4,99.7,6,22,1.0,"Дубравная ул.,  46",,,,,,,,,,,,,,,,
2010000.0,1,42.3,40,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
17000000.0,4,187.0,7,12,1.0,"ул. Усачёва,  11И",,,,,,,,,,,,,,,,
864500.0,1,31.6,6,9,1.0,"Рублёвское ш.,  101к3",,,,,,,,,,,,,,,,
270000.0,1,12.9,1,5,0.0,"ул. Гиляровского,  60с2",,,,,,,,,,,,,,,,
590000.0,1,22.6,5,28,0.0,"Пятницкое шоссе, 58",,,,,,,,,,,,,,,,
1280000.0,1,44.6,10,15,1.0,"6-я Радиальная ул.,  5к4",,,,,,,,,,,,,,,,
360000.0,1,10.7,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
3193000.0,1,51.9,4,11,1.0,"Кутузовский пр-т,  12",,,,,,,,,,,,,,,,
3470000.0,3,76.0,10,23,1.0,"ул. Викторенко,  9кВ",,,,,,,,,,,,,,,,
2850000.0,2,65.0,20,39,1.0,"Дмитровский пр.,  1",,,,,,,,,,,,,,,,
1550000.0,3,57.6,25,25,1.0,"Люблинская ул.,  72к2",,,,,,,,,,,,,,,,
1330000.0,1,38.5,15,23,1.0,"2-й Грайвороновский пр.,  44к3",,,,,,,,,,,,,,,,
800000.0,1,39.5,3,4,1.0,"Автозаводская ул.,  23к7",,,,,,,,,,,,,,,,
570000.0,,20.5,2,17,1.0,"ул. Недорубова,  11",,,,,,,,,,,,,,,,
1310000.0,2,45.0,1,9,1.0,"пр-т Вернадского,  95к2",,,,,,,,,,,,,,,,
370000.0,1,11.2,1,5,0.0,"Партизанская ул.,  51к1",,,,,,,,,,,,,,,,
2508540.0,3,89.5,12,12,1.0,"3-й Балтийский пер.,  6к3",,,,,,,,,,,,,,,,
1599999.0,3,64.9,12,14,1.0,"Херсонская ул.,  18",,,,,,,,,,,,,,,,
940000.0,1,36.5,4,13,1.0,"Чечёрский пр.,  88",,,,,,,,,,,,,,,,
3400000.0,3,85.7,5,17,1.0,"Корабельная ул.,  17к2",,,,,,,,,,,,,,,,
3550000.0,2,56.2,3,7,1.0,"Большой Тишинский пер.,  38",,,,,,,,,,,,,,,,
1162700.0,3,59.7,4,9,1.0,"Новочеркасский б-р,  14",,,,,,,,,,,,,,,,
455000.0,1,10.0,1,5,0.0,"ул. Чаплыгина,  8с1",,,,,,,,,,,,,,,,
2744900.0,3,85.9,12,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
2800000.0,2,70.0,15,23,1.0,"ул. Наташи Качуевской,  3",,,,,,,,,,,,,,,,
395000.0,,17.0,1,9,1.0,"ул. 50 лет Октября, 21",,,,,,,,,,,,,,,,
1090000.0,1,30.5,7,18,1.0,"Берёзовая аллея,  19Ас1",,,,,,,,,,,,,,,,
2180000.0,4,99.7,6,22,1.0,"Дубравная ул.,  46",,,,,,,,,,,,,,,,
2010000.0,1,42.3,40,44,1.0,"Ходынская ул.,  2",,,,,,,,,,,,,,,,
17000000.0,4,187.0,7,12,1.0,"ул. Усачёва,  11И",,,,,,,,,,,,,,,,
864500.0,1,31.6,6,9,1.0,"Рублёвское ш.,  101к3",,,,,,,,,,,,,,,,
270000.0,1,12.9,1,5,0.0,"ул. Гиляровского,  60с2",,,,,,,,,,,,,,,,
590000.0,1,22.6,5,28,0.0,"Пятницкое шоссе, 58",,,,,,,,,,,,,,,,
1280000.0,1,44.6,10,15,1.0,"6-я Радиальная ул.,  5к4",,,,,,,,,,,,,,,,
360000.0,1,10.7,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
3193000.0,1,51.9,4,11,1.0,"Кутузовский пр-т,  12",,,,,,,,,,,,,,,,
3470000.0,3,76.0,10,23,1.0,"ул. Викторенко,  9кВ",,,,,,,,,,,,,,,,
2850000.0,2,65.0,20,39,1.0,"Дмитровский пр.,  1",,,,,,,,,,,,,,,,
1550000.0,3,57.6,25,25,1.0,"Люблинская ул.,  72к2",,,,,,,,,,,,,,,,
1330000.0,1,38.5,15,23,1.0,"2-й Грайвороновский пр.,  44к3",,,,,,,,,,,,,,,,
800000.0,1,39.5,3,4,1.0,"Автозаводская ул.,  23к7",,,,,,,,,,,,,,,,
570000.0,,20.5,2,17,1.0,"ул. Недорубова,  11",,,,,,,,,,,,,,,,
1310000.0,2,45.0,1,9,1.0,"пр-т Вернадского,  95к2",,,,,,,,,,,,,,,,
370000.0,1,11.2,1,5,0.0,"Партизанская ул.,  51к1",,,,,,,,,,,,,,,,
2508540.0,3,89.5,12,12,1.0,"3-й Балтийский пер.,  6к3",,,,,,,,,,,,,,,,
1599999.0,3,64.9,12,14,1.0,"Херсонская ул.,  18",,,,,,,,,,,,,,,,
940000.0,1,36.5,4,13,1.0,"Чечёрский пр.,  88",,,,,,,,,,,,,,,,
3400000.0,3,85.7,5,17,1.0,"Корабельная ул.,  17к2",,,,,,,,,,,,,,,,
3550000.0,2,56.2,3,7,1.0,"Большой Тишинский пер.,  38",,,,,,,,,,,,,,,,
1162700.0,3,59.7,4,9,1.0,"Новочеркасский б-р,  14",,,,,,,,,,,,,,,,
408000.0,1,17.1,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
1339999.0,2,38.0,7,9,1.0,"ул. Милашенкова,  9к1",,,,,,,,,,,,,,,,
5074400.0,3,108.5,7,10,1.0,"Садовая-Самотёчная ул.,  5",,,,,,,,,,,,,,,,
555000.0,1,25.5,1,16,0.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
10180000.0,3,103.0,8,13,1.0,"Погодинская ул.,  2",,,,,,,,,,,,,,,,
1220000.0,3,55.9,2,9,1.0,"Шипиловский пр.,  63к1",,,,,,,,,,,,,,,,
9650000.0,4,160.0,15,17,1.0,"Мичуринский пр-т,  7к1",,,,,,,,,,,,,,,,
1550000.0,2,52.3,1,12,1.0,"Болотниковская ул.,  4к2",,,,,,,,,,,,,,,,
3500000.0,3,68.7,8,8,1.0,"Озерковская наб.,  8-14с1",,,,,,,,,,,,,,,,
395000.0,,13.0,1,12,1.0,"Полярная ул.,  36",,,,,,,,,,,,,,,,
1180000.0,2,43.0,8,9,1.0,"б-р Матроса Железняка,  9",,,,,,,,,,,,,,,,
1100000.0,2,34.5,9,9,1.0,"Черницынский пр.,  6к1",,,,,,,,,,,,,,,,
2895460.0,3,96.1,11,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
370000.0,1,11.6,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
1499900.0,2,44.9,7,12,1.0,"Аргуновская ул.,  16",,,,,,,,,,,,,,,,
980000.0,1,32.6,9,9,1.0,"Туристская ул.,  2к2",,,,,,,,,,,,,,,,
1440000.0,1,46.2,6,24,1.0,"Профсоюзная ул.,  66с1",,,,,,,,,,,,,,,,
3750000.0,2,79.0,29,31,1.0,"Береговой пр.,  5к1",,,,,,,,,,,,,,,,
390000.0,1,18.4,1,5,0.0,"ул. Металлургов,  33",,,,,,,,,,,,,,,,
1124900.0,3,62.7,11,12,1.0,"Булатниковский пр.,  10к2",,,,,,,,,,,,,,,,
6140000.0,4,123.6,24,33,1.0,"Ленинградский пр-т,  34А",,,,,,,,,,,,,,,,
5209890.0,3,88.3,5,14,1.0,"Мытная ул.,  7с1",,,,,,,,,,,,,,,,
1280000.0,1,44.6,10,15,1.0,"6-я Радиальная ул.,  5к4",,,,,,,,,,,,,,,,
360000.0,1,10.7,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
3193000.0,1,51.9,4,11,1.0,"Кутузовский пр-т,  12",,,,,,,,,,,,,,,,
3470000.0,3,76.0,10,23,1.0,"ул. Викторенко,  9кВ",,,,,,,,,,,,,,,,
2850000.0,2,65.0,20,39,1.0,"Дмитровский пр.,  1",,,,,,,,,,,,,,,,
1550000.0,3,57.6,25,25,1.0,"Люблинская ул.,  72к2",,,,,,,,,,,,,,,,
1330000.0,1,38.5,15,23,1.0,"2-й Грайвороновский пр.,  44к3",,,,,,,,,,,,,,,,
800000.0,1,39.5,3,4,1.0,"Автозаводская ул.,  23к7",,,,,,,,,,,,,,,,
570000.0,,20.5,2,17,1.0,"ул. Недорубова,  11",,,,,,,,,,,,,,,,
1310000.0,2,45.0,1,9,1.0,"пр-т Вернадского,  95к2",,,,,,,,,,,,,,,,
370000.0,1,11.2,1,5,0.0,"Партизанская ул.,  51к1",,,,,,,,,,,,,,,,
2508540.0,3,89.5,12,12,1.0,"3-й Балтийский пер.,  6к3",,,,,,,,,,,,,,,,
1599999.0,3,64.9,12,14,1.0,"Херсонская ул.,  18",,,,,,,,,,,,,,,,
940000.0,1,36.5,4,13,1.0,"Чечёрский пр.,  88",,,,,,,,,,,,,,,,
3400000.0,3,85.7,5,17,1.0,"Корабельная ул.,  17к2",,,,,,,,,,,,,,,,
3550000.0,2,56.2,3,7,1.0,"Большой Тишинский пер.,  38",,,,,,,,,,,,,,,,
1162700.0,3,59.7,4,9,1.0,"Новочеркасский б-р,  14",,,,,,,,,,,,,,,,
408000.0,1,17.1,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
1339999.0,2,38.0,7,9,1.0,"ул. Милашенкова,  9к1",,,,,,,,,,,,,,,,
5074400.0,3,108.5,7,10,1.0,"Садовая-Самотёчная ул.,  5",,,,,,,,,,,,,,,,
555000.0,1,25.5,1,16,0.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
10180000.0,3,103.0,8,13,1.0,"Погодинская ул.,  2",,,,,,,,,,,,,,,,
1220000.0,3,55.9,2,9,1.0,"Шипиловский пр.,  63к1",,,,,,,,,,,,,,,,
9650000.0,4,160.0,15,17,1.0,"Мичуринский пр-т,  7к1",,,,,,,,,,,,,,,,
1550000.0,2,52.3,1,12,1.0,"Болотниковская ул.,  4к2",,,,,,,,,,,,,,,,
3500000.0,3,68.7,8,8,1.0,"Озерковская наб.,  8-14с1",,,,,,,,,,,,,,,,
395000.0,,13.0,1,12,1.0,"Полярная ул.,  36",,,,,,,,,,,,,,,,
1180000.0,2,43.0,8,9,1.0,"б-р Матроса Железняка,  9",,,,,,,,,,,,,,,,
1100000.0,2,34.5,9,9,1.0,"Черницынский пр.,  6к1",,,,,,,,,,,,,,,,
2895460.0,3,96.1,11,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
370000.0,1,11.6,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
1499900.0,2,44.9,7,12,1.0,"Аргуновская ул.,  16",,,,,,,,,,,,,,,,
980000.0,1,32.6,9,9,1.0,"Туристская ул.,  2к2",,,,,,,,,,,,,,,,
1440000.0,1,46.2,6,24,1.0,"Профсоюзная ул.,  66с1",,,,,,,,,,,,,,,,
3750000.0,2,79.0,29,31,1.0,"Береговой пр.,  5к1",,,,,,,,,,,,,,,,
390000.0,1,18.4,1,5,0.0,"ул. Металлургов,  33",,,,,,,,,,,,,,,,
1124900.0,3,62.7,11,12,1.0,"Булатниковский пр.,  10к2",,,,,,,,,,,,,,,,
6140000.0,4,123.6,24,33,1.0,"Ленинградский пр-т,  34А",,,,,,,,,,,,,,,,
5209890.0,3,88.3,5,14,1.0,"Мытная ул.,  7с1",,,,,,,,,,,,,,,,
575000.0,1,24.0,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
14300000.0,2,135.0,7,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
1800000.0,2,60.5,7,17,1.0,"ул. Чистова,  3А",,,,,,,,,,,,,,,,
9900000.0,3,105.0,6,14,1.0,"Трубецкая ул.,  10",,,,,,,,,,,,,,,,
1700000.0,3,65.0,1,9,1.0,"ул. Цюрупы,  9",,,,,,,,,,,,,,,,
1820000.0,3,62.5,8,9,1.0,"ул. Ляпидевского,  10к2",,,,,,,,,,,,,,,,
350000.0,,11.3,1,9,1.0,"Вешняковская ул.,  15к1",,,,,,,,,,,,,,,,
6380000.0,3,92.0,2,8,1.0,"пер. Сивцев Вражек,  33",,,,,,,,,,,,,,,,
2765830.0,2,67.1,8,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
415000.0,1,11.0,1,9,0.0,"ул. 50 лет Октября,  23",,,,,,,,,,,,,,,,
4600000.0,3,109.0,10,33,1.0,"пр-т Вернадского,  105к4",,,,,,,,,,,,,,,,
940000.0,1,36.5,4,13,1.0,"Чечёрский пр.,  88",,,,,,,,,,,,,,,,
3400000.0,3,85.7,5,17,1.0,"Корабельная ул.,  17к2",,,,,,,,,,,,,,,,
3550000.0,2,56.2,3,7,1.0,"Большой Тишинский пер.,  38",,,,,,,,,,,,,,,,
1162700.0,3,59.7,4,9,1.0,"Новочеркасский б-р,  14",,,,,,,,,,,,,,,,
408000.0,1,17.1,1,6,0.0,"Мытная ул.,  25",,,,,,,,,,,,,,,,
1339999.0,2,38.0,7,9,1.0,"ул. Милашенкова,  9к1",,,,,,,,,,,,,,,,
5074400.0,3,108.5,7,10,1.0,"Садовая-Самотёчная ул.,  5",,,,,,,,,,,,,,,,
555000.0,1,25.5,1,16,0.0,"Ореховый пр.,  21к1",,,,,,,,,,,,,,,,
10180000.0,3,103.0,8,13,1.0,"Погодинская ул.,  2",,,,,,,,,,,,,,,,
1220000.0,3,55.9,2,9,1.0,"Шипиловский пр.,  63к1",,,,,,,,,,,,,,,,
9650000.0,4,160.0,15,17,1.0,"Мичуринский пр-т,  7к1",,,,,,,,,,,,,,,,
1550000.0,2,52.3,1,12,1.0,"Болотниковская ул.,  4к2",,,,,,,,,,,,,,,,
3500000.0,3,68.7,8,8,1.0,"Озерковская наб.,  8-14с1",,,,,,,,,,,,,,,,
395000.0,,13.0,1,12,1.0,"Полярная ул.,  36",,,,,,,,,,,,,,,,
1180000.0,2,43.0,8,9,1.0,"б-р Матроса Железняка,  9",,,,,,,,,,,,,,,,
1100000.0,2,34.5,9,9,1.0,"Черницынский пр.,  6к1",,,,,,,,,,,,,,,,
2895460.0,3,96.1,11,18,1.0,"Ленинградский пр-т,  76к2",,,,,,,,,,,,,,,,
370000.0,1,11.6,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
1499900.0,2,44.9,7,12,1.0,"Аргуновская ул.,  16",,,,,,,,,,,,,,,,
980000.0,1,32.6,9,9,1.0,"Туристская ул.,  2к2",,,,,,,,,,,,,,,,
1440000.0,1,46.2,6,24,1.0,"Профсоюзная ул.,  66с1",,,,,,,,,,,,,,,,
3750000.0,2,79.0,29,31,1.0,"Береговой пр.,  5к1",,,,,,,,,,,,,,,,
390000.0,1,18.4,1,5,0.0,"ул. Металлургов,  33",,,,,,,,,,,,,,,,
1124900.0,3,62.7,11,12,1.0,"Булатниковский пр.,  10к2",,,,,,,,,,,,,,,,
6140000.0,4,123.6,24,33,1.0,"Ленинградский пр-т,  34А",,,,,,,,,,,,,,,,
5209890.0,3,88.3,5,14,1.0,"Мытная ул.,  7с1",,,,,,,,,,,,,,,,
575000.0,1,24.0,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
14300000.0,2,135.0,7,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
1800000.0,2,60.5,7,17,1.0,"ул. Чистова,  3А",,,,,,,,,,,,,,,,
9900000.0,3,105.0,6,14,1.0,"Трубецкая ул.,  10",,,,,,,,,,,,,,,,
1700000.0,3,65.0,1,9,1.0,"ул. Цюрупы,  9",,,,,,,,,,,,,,,,
1820000.0,3,62.5,8,9,1.0,"ул. Ляпидевского,  10к2",,,,,,,,,,,,,,,,
350000.0,,11.3,1,9,1.0,"Вешняковская ул.,  15к1",,,,,,,,,,,,,,,,
6380000.0,3,92.0,2,8,1.0,"пер. Сивцев Вражек,  33",,,,,,,,,,,,,,,,
2765830.0,2,67.1,8,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
415000.0,1,11.0,1,9,0.0,"ул. 50 лет Октября,  23",,,,,,,,,,,,,,,,
4600000.0,3,109.0,10,33,1.0,"пр-т Вернадского,  105к4",,,,,,,,,,,,,,,,
1830000.0,1,45.3,6,30,1.0,"б-р Маршала Рокоссовского,  6к1",,,,,,,,,,,,,,,,
1150000.0,2,51.2,8,17,1.0,"ул. Лётчика Грицевца,  12",,,,,,,,,,,,,,,,
5220000.0,3,87.0,57,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
1250000.0,1,33.8,17,27,1.0,"Шелепихинская наб.,  42к2",,,,,,,,,,,,,,,,
781500.0,2,37.9,5,9,1.0,"9-я ул. Соколиной Горы,  3",,,,,,,,,,,,,,,,
240000.0,1,15.3,1,5,0.0,"Большая Серпуховская ул.,  31к3",,,,,,,,,,,,,,,,
1450000.0,2,37.7,2,9,1.0,"Вятская ул.,  1",,,,,,,,,,,,,,,,
2817100.0,2,57.4,10,14,1.0,"наб. Марка Шагала,  1к2",,,,,,,,,,,,,,,,
9040000.0,2,63.0,7,9,1.0,"Большой Николоворобинский пер.,  9к1",,,,,,,,,,,,,,,,
1500000.0,3,67.0,4,24,1.0,"б-р Андрея Тарковского,  11",,,,,,,,,,,,,,,,
4060000.0,2,72.0,10,16,1.0,"Донская ул.,  14",,,,,,,,,,,,,,,,
545000.0,1,18.0,1,12,0.0,"Чечёрский пр.,  66",,,,,,,,,,,,,,,,
1270000.0,1,40.2,11,25,1.0,"Саларьевская ул.,  16к1",,,,,,,,,,,,,,,,
370000.0,1,11.6,1,9,0.0,"Донбасская ул.,  6",,,,,,,,,,,,,,,,
1499900.0,2,44.9,7,12,1.0,"Аргуновская ул.,  16",,,,,,,,,,,,,,,,
1400000.0,2,35.3,6,25,1.0,"квартал № 100, 1к2",,,,,,,,,,,,,,,,
980000.0,1,32.6,9,9,1.0,"Туристская ул.,  2к2",,,,,,,,,,,,,,,,
1440000.0,1,46.2,6,24,1.0,"Профсоюзная ул.,  66с1",,,,,,,,,,,,,,,,
3750000.0,2,79.0,29,31,1.0,"Береговой пр.,  5к1",,,,,,,,,,,,,,,,
390000.0,1,18.4,1,5,0.0,"ул. Металлургов,  33",,,,,,,,,,,,,,,,
1124900.0,3,62.7,11,12,1.0,"Булатниковский пр.,  10к2",,,,,,,,,,,,,,,,
6140000.0,4,123.6,24,33,1.0,"Ленинградский пр-т,  34А",,,,,,,,,,,,,,,,
5209890.0,3,88.3,5,14,1.0,"Мытная ул.,  7с1",,,,,,,,,,,,,,,,
575000.0,1,24.0,1,12,0.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
14300000.0,2,135.0,7,10,1.0,"ул. Малая Полянка,  2",,,,,,,,,,,,,,,,
1800000.0,2,60.5,7,17,1.0,"ул. Чистова,  3А",,,,,,,,,,,,,,,,
9900000.0,3,105.0,6,14,1.0,"Трубецкая ул.,  10",,,,,,,,,,,,,,,,
1700000.0,3,65.0,1,9,1.0,"ул. Цюрупы,  9",,,,,,,,,,,,,,,,
1820000.0,3,62.5,8,9,1.0,"ул. Ляпидевского,  10к2",,,,,,,,,,,,,,,,
350000.0,,11.3,1,9,1.0,"Вешняковская ул.,  15к1",,,,,,,,,,,,,,,,
6380000.0,3,92.0,2,8,1.0,"пер. Сивцев Вражек,  33",,,,,,,,,,,,,,,,
2765830.0,2,67.1,8,10,1.0,"ул. Усиевича,  10",,,,,,,,,,,,,,,,
415000.0,1,11.0,1,9,0.0,"ул. 50 лет Октября,  23",,,,,,,,,,,,,,,,
4600000.0,3,109.0,10,33,1.0,"пр-т Вернадского,  105к4",,,,,,,,,,,,,,,,
1830000.0,1,45.3,6,30,1.0,"б-р Маршала Рокоссовского,  6к1",,,,,,,,,,,,,,,,
1590000.0,2,47.6,4,13,1.0,"Нижегородская ул.,  74",,,,,,,,,,,,,,,,
1150000.0,2,51.2,8,17,1.0,"ул. Лётчика Грицевца,  12",,,,,,,,,,,,,,,,
5220000.0,3,87.0,57,78,1.0,"1-й Красногвардейский пр.,  22с2",,,,,,,,,,,,,,,,
1250000.0,1,33.8,17,27,1.0,"Шелепихинская наб.,  42к2",,,,,,,,,,,,,,,,
781500.0,2,37.9,5,9,1.0,"9-я ул. Соколиной Горы,  3",,,,,,,,,,,,,,,,
240000.0,1,15.3,1,5,0.0,"Большая Серпуховская ул.,  31к3",,,,,,,,,,,,,,,,
1450000.0,2,37.7,2,9,1.0,"Вятская ул.,  1",,,,,,,,,,,,,,,,
2817100.0,2,57.4,10,14,1.0,"наб. Марка Шагала,  1к2",,,,,,,,,,,,,,,,
9040000.0,2,63.0,7,9,1.0,"Большой Николоворобинский пер.,  9к1",,,,,,,,,,,,,,,,
1500000.0,3,67.0,4,24,1.0,"б-р Андрея Тарковского,  11",,,,,,,,,,,,,,,,
4060000.0,2,72.0,10,16,1.0,"Донская ул.,  14",,,,,,,,,,,,,,,,
545000.0,1,18.0,1,12,0.0,"Чечёрский пр.,  66",,,,,,,,,,,,,,,,
1270000.0,1,40.2,11,25,1.0,"Саларьевская ул.,  16к1",,,,,,,,,,,,,,,,
790000.0,1,39.0,4,24,1.0,"рп. Дрожжино, Южная ул.,  3к3",,,,,,,,,,,,,,,,
405000.0,,14.0,1,12,1.0,"Дегунинская ул.,  13",,,,,,,,,,,,,,,,
1100000.0,2,34.7,5,21,1.0,"Выборгская ул.,  9/1",,,,,,,,,,,,,,,,
2523800.0,3,80.3,12,17,1.0,"ул. Самеда Вургуна,  7",,,,,,,,,,,,,,,,
1599000.0,1,37.8,13,26,1.0,"ул. Крузенштерна,  12к3",,,,,,,,,,,,,,,,
1879900.0,2,57.2,2,22,1.0,"Кременчугская ул.,  3к2с2",,,,,,,,,,,,,,,,
460000.0,1,15.0,1,9,0.0,"Чертановская ул.,  43к2",,,,,,,,,,,,,,,,
